,loss,accuracy,val_loss,val_accuracy
84,0.03913043066859245,0.9872075915336609,0.013685580343008041,0.996071457862854
85,0.03349888324737549,0.9901315569877625,0.01715843193233013,0.996071457862854
86,0.0728728398680687,0.9751461744308472,0.03808730095624924,0.9853571653366089
87,0.0545448437333107,0.979897677898407,0.030009856447577477,0.9903571605682373
88,0.046629808843135834,0.9875730872154236,0.02220352739095688,0.9928571581840515
89,0.038271136581897736,0.9875730872154236,0.018121706321835518,0.9921428561210632
90,0.04577424377202988,0.984649121761322,0.018410883843898773,0.9939285516738892
91,0.05655321106314659,0.9813596606254578,0.014042451046407223,0.9942857027053833
92,0.04119810461997986,0.988304078578949,0.014981591142714024,0.9957143068313599
93,0.048475053161382675,0.9853801131248474,0.0162349846214056,0.9957143068313599
94,0.04804382473230362,0.9850146174430847,0.020294152200222015,0.9925000071525574
95,0.047321174293756485,0.9839181303977966,0.027954867109656334,0.9910714030265808
96,0.045151278376579285,0.9861111044883728,0.017898105084896088,0.9932143092155457
97,0.04391149431467056,0.9864766001701355,0.01894408091902733,0.9942857027053833
98,0.042271509766578674,0.9864766001701355,0.01589297130703926,0.9953571557998657
99,0.03983086720108986,0.9890350699424744,0.015451502054929733,0.9964285492897034
100,0.03057948127388954,0.9894005656242371,0.013317643664777279,0.996071457862854
101,0.03461983799934387,0.9890350699424744,0.01419337373226881,0.996071457862854
102,0.03267635405063629,0.9908625483512878,0.015183848328888416,0.996071457862854
103,0.030160723254084587,0.9919590353965759,0.013190552592277527,0.9946428537368774
104,0.05658892169594765,0.9809941649436951,0.018020883202552795,0.9957143068313599
105,0.035175029188394547,0.9897660613059998,0.01322972308844328,0.9971428513526917
106,0.033082395792007446,0.9890350699424744,0.0231033843010664,0.9939285516738892
107,0.039941318333148956,0.9901889562606812,0.016324812546372414,0.993571400642395
108,0.031242763623595238,0.9904970526695251,0.014085425063967705,0.9953571557998657
109,0.035434331744909286,0.9872075915336609,0.015393814072012901,0.9953571557998657
110,0.036350660026073456,0.9890350699424744,0.016831832006573677,0.9953571557998657
111,0.04177078604698181,0.9886695742607117,0.015812570229172707,0.9953571557998657
112,0.03869422525167465,0.9875730872154236,0.015144892036914825,0.9957143068313599
113,0.029725752770900726,0.9894005656242371,0.01239405944943428,0.9971428513526917
114,0.036563511937856674,0.9908625483512878,0.01238679513335228,0.9964285492897034
115,0.051100604236125946,0.9842836260795593,0.052726052701473236,0.9789285659790039
116,0.05924985557794571,0.9817251563072205,0.02191360667347908,0.9907143115997314
117,0.040135227143764496,0.9872075915336609,0.013678762130439281,0.996071457862854
118,0.04081721231341362,0.9861111044883728,0.021159062162041664,0.9917857050895691
119,0.03210217505693436,0.9904970526695251,0.012817934155464172,0.9957143068313599
120,0.04609260708093643,0.988304078578949,0.014483689330518246,0.9950000047683716
121,0.04228498414158821,0.9861111044883728,0.016252316534519196,0.9975000023841858
122,0.0255407877266407,0.9919590353965759,0.012429269962012768,0.996071457862854
123,0.039545878767967224,0.9868420958518982,0.016535446047782898,0.9939285516738892
124,0.04157446697354317,0.9875730872154236,0.01658681221306324,0.9950000047683716
125,0.03463486209511757,0.9875730872154236,0.019136494025588036,0.991428554058075
126,0.0324530228972435,0.9886695742607117,0.019939329475164413,0.9917857050895691
127,0.03697618842124939,0.9886695742607117,0.0097572086378932,0.9967857003211975
128,0.030796896666288376,0.9901315569877625,0.012591714970767498,0.9967857003211975
129,0.03425179049372673,0.9890350699424744,0.015316816046833992,0.9953571557998657
130,0.02423456311225891,0.9919590353965759,0.014838026836514473,0.9946428537368774
131,0.034232452511787415,0.9919590353965759,0.01418954599648714,0.996071457862854
132,0.029319146648049355,0.9912280440330505,0.01580047979950905,0.996071457862854
133,0.036575596779584885,0.9879385828971863,0.012598187662661076,0.9975000023841858
134,0.029529912397265434,0.9904970526695251,0.010876616463065147,0.9957143068313599
135,0.034732941538095474,0.988304078578949,0.015919413417577744,0.9939285516738892
136,0.036649469286203384,0.9861111044883728,0.014573353342711926,0.996071457862854
137,0.028050092980265617,0.9930555820465088,0.01200066041201353,0.9957143068313599
138,0.034450653940439224,0.9912280440330505,0.014340795576572418,0.996071457862854
139,0.03726601600646973,0.9897660613059998,0.014949762262403965,0.9967857003211975
140,0.03651924431324005,0.9897660613059998,0.016360854730010033,0.9946428537368774
141,0.02779599465429783,0.9912280440330505,0.011180282570421696,0.9964285492897034
142,0.0360487662255764,0.9897660613059998,0.015151064842939377,0.9957143068313599
143,0.0342085175216198,0.9915935397148132,0.011722387745976448,0.9964285492897034
144,0.04468078538775444,0.9879385828971863,0.018213102594017982,0.9932143092155457
145,0.029088804498314857,0.9904970526695251,0.0128030302003026,0.9964285492897034
146,0.03796588256955147,0.9886695742607117,0.013045107945799828,0.9964285492897034
147,0.03780784457921982,0.9879385828971863,0.013443934731185436,0.9957143068313599
148,0.023334944620728493,0.9904970526695251,0.011560296639800072,0.9967857003211975
149,0.04080077260732651,0.9890350699424744,0.014294285327196121,0.9971428513526917
150,0.044648054987192154,0.9850146174430847,0.014385043643414974,0.9967857003211975
151,0.035142891108989716,0.988304078578949,0.01417599804699421,0.9950000047683716
152,0.03266618400812149,0.9901315569877625,0.014915858395397663,0.996071457862854
153,0.029008619487285614,0.9915935397148132,0.014863025397062302,0.9953571557998657
154,0.03716221824288368,0.9897660613059998,0.011268059723079205,0.9964285492897034
155,0.037526678293943405,0.9864766001701355,0.02174701914191246,0.9939285516738892
156,0.03426157683134079,0.9890350699424744,0.010921317152678967,0.9975000023841858
157,0.034444715827703476,0.9904970526695251,0.010358085855841637,0.9975000023841858
158,0.0324941948056221,0.9901315569877625,0.010013464838266373,0.9971428513526917
159,0.03482235595583916,0.9908625483512878,0.012869682163000107,0.9957143068313599
160,0.027756305411458015,0.9912280440330505,0.012342079542577267,0.9971428513526917
161,0.03137018531560898,0.9894005656242371,0.010720410384237766,0.9971428513526917
162,0.027562983334064484,0.9915935397148132,0.009291051886975765,0.9964285492897034
163,0.02516506426036358,0.9908625483512878,0.012369329109787941,0.996071457862854
164,0.04014711454510689,0.9869186282157898,0.014807494357228279,0.9953571557998657
165,0.03697140887379646,0.9872075915336609,0.010393884964287281,0.9971428513526917
166,0.028117066249251366,0.9894005656242371,0.010669084265828133,0.9967857003211975
167,0.01536521315574646,0.9948830604553223,0.012342444621026516,0.996071457862854
168,0.03207943215966225,0.9919590353965759,0.01085647288709879,0.9967857003211975
169,0.03625970333814621,0.9904970526695251,0.00888324435800314,0.9978571534156799
170,0.032169826328754425,0.9908625483512878,0.015707992017269135,0.9939285516738892
171,0.03683824837207794,0.9919590353965759,0.00919371098279953,0.9967857003211975
172,0.027631741017103195,0.9915935397148132,0.009448655880987644,0.9975000023841858
173,0.022444136440753937,0.9934210777282715,0.009213478304445744,0.9975000023841858
174,0.02673637866973877,0.9912280440330505,0.0134340301156044,0.9957143068313599
175,0.03036459907889366,0.9912280440330505,0.015505855903029442,0.9939285516738892
176,0.024844035506248474,0.9941520690917969,0.009567330591380596,0.9971428513526917
177,0.035949062556028366,0.9897660613059998,0.011666015721857548,0.9971428513526917
178,0.03143945336341858,0.9886695742607117,0.007730819284915924,0.9975000023841858
179,0.02057035267353058,0.9934210777282715,0.00740536954253912,0.9975000023841858
180,0.03110590949654579,0.9915935397148132,0.007618270814418793,0.9982143044471741
181,0.02989540621638298,0.9908625483512878,0.008834872394800186,0.9964285492897034
182,0.02470299042761326,0.9912280440330505,0.01572280377149582,0.9957143068313599
183,0.025158466771245003,0.9926900863647461,0.011178909800946712,0.9964285492897034
184,0.029479822143912315,0.9894005656242371,0.0072695608250796795,0.9978571534156799
185,0.0308451596647501,0.9923245906829834,0.015428894199430943,0.9964285492897034
186,0.02510751411318779,0.9908625483512878,0.007970745675265789,0.9978571534156799
187,0.03195912390947342,0.9897660613059998,0.012485974468290806,0.9953571557998657
188,0.028985096141695976,0.9894005656242371,0.010045035742223263,0.9967857003211975
189,0.026556022465229034,0.9930555820465088,0.009293208830058575,0.9964285492897034
190,0.029896218329668045,0.9919590353965759,0.00949450396001339,0.9975000023841858
191,0.023402102291584015,0.9937865734100342,0.011132261715829372,0.9967857003211975
192,0.023175079375505447,0.9934210777282715,0.013824254274368286,0.9957143068313599
193,0.030921200290322304,0.9886695742607117,0.014986265450716019,0.9953571557998657
194,0.028084680438041687,0.9912280440330505,0.010475793853402138,0.9964285492897034
195,0.03585469350218773,0.9875730872154236,0.012009880505502224,0.996071457862854
196,0.029895512387156487,0.9912280440330505,0.00911245122551918,0.9971428513526917
197,0.028390442952513695,0.9915935397148132,0.008044381625950336,0.9971428513526917
198,0.033752791583538055,0.9890350699424744,0.007807568646967411,0.9978571534156799
199,0.03434509411454201,0.9915935397148132,0.007647689897567034,0.9971428513526917
200,0.02982933260500431,0.9919590353965759,0.005760280881077051,0.9975000023841858
201,0.019998250529170036,0.995248556137085,0.010944434441626072,0.9971428513526917
202,0.03030041605234146,0.9926900863647461,0.007071585860103369,0.9978571534156799
203,0.03008296713232994,0.9901315569877625,0.0064446222968399525,0.9978571534156799
204,0.019971046596765518,0.9948830604553223,0.006665497552603483,0.9982143044471741
205,0.02057359181344509,0.9945175647735596,0.008842188864946365,0.9964285492897034
206,0.03497261181473732,0.9897660613059998,0.012193277478218079,0.996071457862854
207,0.0313236340880394,0.9912280440330505,0.009747304022312164,0.9971428513526917
208,0.02875766158103943,0.9915935397148132,0.007875251583755016,0.9975000023841858
209,0.018987707793712616,0.995248556137085,0.009623309597373009,0.9964285492897034
210,0.02767409011721611,0.9919590353965759,0.011561742052435875,0.9967857003211975
211,0.019176717847585678,0.9937865734100342,0.013498920947313309,0.9953571557998657
212,0.03251032158732414,0.9926900863647461,0.00761204119771719,0.9978571534156799
213,0.027041232213377953,0.9919590353965759,0.01595764420926571,0.9964285492897034
214,0.027547532692551613,0.9901315569877625,0.007574161048978567,0.9982143044471741
215,0.024066420271992683,0.9926900863647461,0.008430964313447475,0.9978571534156799
216,0.03078789822757244,0.9904970526695251,0.010724516585469246,0.996071457862854
217,0.025627726688981056,0.9912280440330505,0.00908257719129324,0.996071457862854
218,0.03726905584335327,0.9912280440330505,0.010137799195945263,0.9964285492897034
219,0.026798510923981667,0.9926900863647461,0.009060127660632133,0.9971428513526917
220,0.026268063113093376,0.9915935397148132,0.007420520298182964,0.9978571534156799
221,0.021394379436969757,0.9923245906829834,0.011134802363812923,0.996071457862854
222,0.029307696968317032,0.9897660613059998,0.008519059978425503,0.9971428513526917
223,0.03244609013199806,0.9897660613059998,0.009596298448741436,0.9975000023841858
224,0.027086826041340828,0.9894005656242371,0.011024081148207188,0.9964285492897034
225,0.01917296089231968,0.9934210777282715,0.007666890975087881,0.9975000023841858
226,0.02617177553474903,0.9912280440330505,0.011661623604595661,0.996071457862854
227,0.028131548315286636,0.9915935397148132,0.010035019367933273,0.9964285492897034
228,0.028697321191430092,0.9890350699424744,0.008631880395114422,0.9964285492897034
229,0.03243333846330643,0.9904970526695251,0.006983720697462559,0.9978571534156799
230,0.031445153057575226,0.9890350699424744,0.007353282533586025,0.9967857003211975
231,0.03257298097014427,0.9894621968269348,0.007092877756804228,0.9967857003211975
232,0.019203316420316696,0.9945175647735596,0.0050264522433280945,0.9982143044471741
233,0.024980489164590836,0.9926900863647461,0.0046647521667182446,0.9985714554786682
234,0.029044298455119133,0.9904970526695251,0.009100410155951977,0.9964285492897034
235,0.025247937068343163,0.9919590353965759,0.007122152019292116,0.9975000023841858
236,0.03750474750995636,0.9864766001701355,0.00995739083737135,0.9975000023841858
237,0.03087194636464119,0.9904970526695251,0.010344049893319607,0.9971428513526917
238,0.0337190181016922,0.9864766001701355,0.010251153260469437,0.9964285492897034
239,0.027947427704930305,0.9898256063461304,0.009874200448393822,0.9957143068313599
240,0.030999867245554924,0.9923245906829834,0.007801955100148916,0.9971428513526917
241,0.020650025457143784,0.9930555820465088,0.00624775281175971,0.9975000023841858
242,0.03371848538517952,0.9898256063461304,0.007470231037586927,0.9971428513526917
243,0.040560994297266006,0.9857456088066101,0.010691255331039429,0.9971428513526917
244,0.0281361136585474,0.9919590353965759,0.010027964599430561,0.9967857003211975
245,0.028151897713541985,0.9930555820465088,0.006823370698839426,0.9975000023841858
246,0.026880282908678055,0.9915935397148132,0.009291665628552437,0.996071457862854
247,0.03263794630765915,0.9890350699424744,0.008249961771070957,0.9971428513526917
248,0.022994277998805046,0.9915935397148132,0.007799617946147919,0.9964285492897034
249,0.03361724689602852,0.9897660613059998,0.007949944585561752,0.996071457862854
250,0.0264497771859169,0.9908625483512878,0.008039562031626701,0.996071457862854
251,0.020363328978419304,0.9948830604553223,0.007914247922599316,0.9967857003211975
252,0.018711917102336884,0.9934592843055725,0.008240328170359135,0.996071457862854
253,0.026617273688316345,0.9912280440330505,0.006152294110506773,0.9975000023841858
254,0.028419185429811478,0.9912280440330505,0.008465391583740711,0.9967857003211975
255,0.028870390728116035,0.9919590353965759,0.008145873434841633,0.9964285492897034
256,0.031657230108976364,0.9890350699424744,0.00888767559081316,0.9967857003211975
257,0.027006840333342552,0.9901315569877625,0.0056996517814695835,0.9978571534156799
258,0.033785514533519745,0.9919590353965759,0.01442788913846016,0.9953571557998657
259,0.0285632461309433,0.9912280440330505,0.009586051106452942,0.9967857003211975
260,0.024844910949468613,0.9915935397148132,0.007272967603057623,0.9967857003211975
261,0.027804221957921982,0.9915935397148132,0.007662544026970863,0.9975000023841858
262,0.025202522054314613,0.9926900863647461,0.008364463225007057,0.9967857003211975
263,0.028761085122823715,0.9915935397148132,0.006815589964389801,0.9975000023841858
264,0.0280884001404047,0.9915935397148132,0.01038764975965023,0.996071457862854
265,0.022658003494143486,0.9930555820465088,0.007128169760107994,0.9967857003211975
266,0.020595863461494446,0.9912280440330505,0.006237363908439875,0.9971428513526917
267,0.014574154280126095,0.9945175647735596,0.009333743713796139,0.9967857003211975
268,0.0293858852237463,0.9923245906829834,0.006169937085360289,0.9975000023841858
269,0.02513750270009041,0.9901315569877625,0.006739078089594841,0.9971428513526917
270,0.032833002507686615,0.9901315569877625,0.008653413504362106,0.9967857003211975
271,0.029512746259570122,0.9912280440330505,0.0065716044045984745,0.9975000023841858
272,0.01917988806962967,0.995248556137085,0.008672717958688736,0.9967857003211975
273,0.02437320537865162,0.9912280440330505,0.007694880478084087,0.9978571534156799
274,0.0246884748339653,0.9930555820465088,0.007290454115718603,0.9971428513526917
275,0.029322074726223946,0.9912280440330505,0.005469960626214743,0.9982143044471741
276,0.031159885227680206,0.9890350699424744,0.006785123609006405,0.9982143044471741
277,0.027907494455575943,0.9901315569877625,0.009162912145256996,0.9953571557998657
278,0.026512153446674347,0.9923245906829834,0.00548976194113493,0.9978571534156799
279,0.032351844012737274,0.9904970526695251,0.009767474606633186,0.9964285492897034
280,0.02897285670042038,0.9915935397148132,0.008336141705513,0.9967857003211975
281,0.025157427415251732,0.9923245906829834,0.007523554377257824,0.9978571534156799
282,0.026403747498989105,0.9904970526695251,0.00900125689804554,0.9967857003211975
283,0.026602037250995636,0.9920058250427246,0.010170246474444866,0.996071457862854
284,0.019676456227898598,0.9941520690917969,0.008183561265468597,0.996071457862854
285,0.013127229176461697,0.995248556137085,0.006151230074465275,0.9982143044471741
286,0.03591100499033928,0.9904970526695251,0.012082081288099289,0.9957143068313599
287,0.03898034989833832,0.9901315569877625,0.008490830659866333,0.9971428513526917
288,0.024168604984879494,0.9930555820465088,0.006189206149429083,0.9978571534156799
289,0.028933502733707428,0.9919590353965759,0.007052845321595669,0.9975000023841858
290,0.022853922098875046,0.9937865734100342,0.006912845186889172,0.9975000023841858
291,0.024817558005452156,0.9919590353965759,0.009334362111985683,0.9975000023841858
292,0.01908756047487259,0.9923245906829834,0.006542085204273462,0.9978571534156799
293,0.02725660800933838,0.9934210777282715,0.007166474126279354,0.9975000023841858
294,0.01397583819925785,0.9937865734100342,0.008560589514672756,0.9967857003211975
295,0.020203981548547745,0.9930555820465088,0.007977988570928574,0.9978571534156799
296,0.027065174654126167,0.9923245906829834,0.007132768630981445,0.9975000023841858
297,0.030285760760307312,0.9894005656242371,0.010903947986662388,0.9967857003211975
298,0.038622595369815826,0.9872075915336609,0.010206314735114574,0.9964285492897034
299,0.024448087438941002,0.9915935397148132,0.006049259100109339,0.9975000023841858
300,0.025343896821141243,0.9930555820465088,0.00694611482322216,0.9975000023841858
301,0.03163677453994751,0.9912280440330505,0.009183221496641636,0.9971428513526917
302,0.017883187159895897,0.996345043182373,0.00717701343819499,0.9982143044471741
303,0.02765130251646042,0.9904970526695251,0.008002541027963161,0.9978571534156799
304,0.023948434740304947,0.9930555820465088,0.017009420320391655,0.9957143068313599
305,0.03043156862258911,0.9897660613059998,0.012110762298107147,0.9957143068313599
306,0.021637696772813797,0.9930555820465088,0.008278184570372105,0.9967857003211975
307,0.032345328480005264,0.9897660613059998,0.006731564179062843,0.9975000023841858
308,0.025049667805433273,0.9923245906829834,0.009678785689175129,0.9967857003211975
309,0.03000340610742569,0.9886695742607117,0.008130744099617004,0.9978571534156799
310,0.025798078626394272,0.9919590353965759,0.008878851309418678,0.9964285492897034
311,0.020541105419397354,0.9912280440330505,0.005716542713344097,0.9978571534156799
312,0.023874524980783463,0.9937865734100342,0.008520855568349361,0.9975000023841858
313,0.0197373628616333,0.9941520690917969,0.006621347740292549,0.9982143044471741
314,0.022669879719614983,0.9908625483512878,0.010740822181105614,0.9964285492897034
315,0.0343991257250309,0.9912280440330505,0.009895182214677334,0.996071457862854
316,0.030252015218138695,0.9886695742607117,0.010092840529978275,0.9967857003211975
317,0.02851155214011669,0.9915935397148132,0.007825998589396477,0.9975000023841858
318,0.019241617992520332,0.9930555820465088,0.008007712662220001,0.9971428513526917
319,0.022092223167419434,0.9926900863647461,0.010605080984532833,0.9964285492897034
320,0.024699784815311432,0.9923245906829834,0.00789221003651619,0.9967857003211975
321,0.016139214858412743,0.9948830604553223,0.0071782805025577545,0.9975000023841858
322,0.025754686444997787,0.9915935397148132,0.0062509020790457726,0.9975000023841858
323,0.023527706041932106,0.9919590353965759,0.006831140723079443,0.9978571534156799
324,0.023499341681599617,0.9934210777282715,0.0032878799829632044,0.9989285469055176
325,0.02877029962837696,0.9912280440330505,0.015562696382403374,0.9953571557998657
326,0.024105975404381752,0.9937865734100342,0.004216244909912348,0.9982143044471741
327,0.02263464778661728,0.9937865734100342,0.005106224678456783,0.9978571534156799
328,0.01749231666326523,0.9937865734100342,0.006295900326222181,0.9978571534156799
329,0.022208333015441895,0.9926900863647461,0.007303859107196331,0.9971428513526917
330,0.02720285952091217,0.9919590353965759,0.0077652339823544025,0.9975000023841858
331,0.028663568198680878,0.9901315569877625,0.007979704067111015,0.9985714554786682
332,0.02061265893280506,0.9934210777282715,0.007271669805049896,0.9975000023841858
333,0.021733375266194344,0.9930555820465088,0.011262962594628334,0.9964285492897034
334,0.024320900440216064,0.9904970526695251,0.00917094573378563,0.9967857003211975
335,0.024175161495804787,0.9901315569877625,0.005291413050144911,0.9982143044471741
336,0.02294391579926014,0.9926900863647461,0.007904231548309326,0.9975000023841858
337,0.020103614777326584,0.9945175647735596,0.011861300095915794,0.996071457862854
338,0.030060138553380966,0.9912280440330505,0.007933479733765125,0.9964285492897034
339,0.032199010252952576,0.9901315569877625,0.020913871005177498,0.991428554058075
340,0.033404745161533356,0.9897660613059998,0.007529434282332659,0.9975000023841858
341,0.029657673090696335,0.9915935397148132,0.008494431152939796,0.996071457862854
342,0.01943841390311718,0.9934210777282715,0.007804802618920803,0.9978571534156799
343,0.028185134753584862,0.9941860437393188,0.006938287988305092,0.9975000023841858
344,0.030740927904844284,0.9897660613059998,0.011393572203814983,0.9946428537368774
345,0.027228226885199547,0.9908625483512878,0.022708768025040627,0.9950000047683716
346,0.029591353610157967,0.9912280440330505,0.008884521201252937,0.9953571557998657
347,0.026425980031490326,0.9919590353965759,0.005095737054944038,0.9982143044471741
348,0.01595035009086132,0.9948830604553223,0.005798779893666506,0.9975000023841858
349,0.018695848062634468,0.9956395626068115,0.005585377104580402,0.9967857003211975
350,0.016526365652680397,0.9948830604553223,0.005698156543076038,0.9989285469055176
351,0.031077636405825615,0.9912280440330505,0.03524261340498924,0.9907143115997314
352,0.034588124603033066,0.9879385828971863,0.03427803888916969,0.9925000071525574
353,0.02614995837211609,0.9915935397148132,0.008994000032544136,0.9964285492897034
354,0.025431280955672264,0.9912280440330505,0.022281866520643234,0.9921428561210632
355,0.03319455683231354,0.9919590353965759,0.019688092172145844,0.9932143092155457
356,0.031969666481018066,0.9894005656242371,0.011565287597477436,0.996071457862854
357,0.03753851354122162,0.9886695742607117,0.01018602680414915,0.9964285492897034
358,0.026433154940605164,0.9923245906829834,0.009182216599583626,0.9975000023841858
359,0.02787184901535511,0.9897660613059998,0.027503402903676033,0.989642858505249
360,0.02458532154560089,0.9934210777282715,0.0075295912101864815,0.996071457862854
361,0.025717666372656822,0.9926900863647461,0.007534917443990707,0.9971428513526917
362,0.02946115843951702,0.9919590353965759,0.019288338720798492,0.9950000047683716
363,0.017314650118350983,0.9930555820465088,0.013157282955944538,0.9946428537368774
364,0.02507571130990982,0.9919590353965759,0.0046209851279854774,0.9982143044471741
365,0.02249281108379364,0.9934210777282715,0.01155306026339531,0.9953571557998657
366,0.01664028689265251,0.9945175647735596,0.0078752301633358,0.9967857003211975
367,0.02071468159556389,0.9934210777282715,0.009223893284797668,0.996071457862854
